Price,rooms,price_per_m2,level,levels,year,area_total,area_living,area_kitchen,street,district,area_comfort
290000.0,3.0,3333.0,22.0,25.0,2019.0,87.0,55.0,15.0,Маккейна,Печерський,17.0
247000.0,3.0,2100.0,13.0,17.0,2019.0,69.0,63.0,15.0,Лейпцизька,Печерський,-9.0
90000.0,2.0,1139.0,13.0,23.0,2015.0,79.0,34.0,18.0,Драгоманова,Дарницький,27.0
80000.0,3.0,1250.0,9.0,9.0,1972.0,64.0,37.0,14.0,Коновальця,Шевченківський,13.0
103900.0,3.0,1071.0,21.0,25.0,2010.0,97.0,51.0,16.0,Василя Стуса,Шевченківський,30.0
265000.0,3.0,2944.0,13.0,17.0,2006.0,90.0,38.0,42.0,Тютюнника,Шевченківський,10.0
105000.0,3.0,1641.0,1.0,5.0,1957.0,64.0,40.0,8.0,Січових Стрільців,Шевченківський,16.0
78000.0,2.0,1696.0,5.0,11.0,2018.0,46.0,20.0,20.0,Райдужна,Дніпровський,6.0
44900.0,1.0,1182.0,7.0,10.0,1988.0,38.0,17.0,8.0,Закревського,Шевченківський,13.0
494000.0,6.0,1502.0,8.0,10.0,1996.0,329.0,193.0,47.0,Тургенєвська,Шевченківський,89.0
46500.0,2.0,1257.0,5.0,5.0,1962.0,37.0,22.0,7.0,Васильківська,Голосіївський,8.0
55000.0,2.0,1078.0,9.0,10.0,1982.0,51.0,31.0,8.0,Зої Космодем'янської,Деснянський,12.0
59280.0,2.0,874.0,5.0,26.0,2010.0,69.0,37.0,14.0,Радченка,Деснянський,18.0
56000.0,1.0,1273.0,11.0,25.0,2010.0,44.0,37.0,14.0,Сверстюка,Деснянський,-7.0
47500.0,1.0,1105.0,10.0,18.0,2006.0,43.0,20.0,10.0,Милославська,Деснянський,13.0
100000.0,2.0,1099.0,8.0,9.0,1970.0,91.0,37.0,14.0,Метрологічна,Голосіївський,40.0
103000.0,1.0,2341.0,8.0,19.0,2010.0,44.0,37.0,14.0,Деміївська,Голосіївський,-7.0
95000.0,3.0,1118.0,2.0,15.0,2019.0,85.0,47.0,13.0,Перемоги,Шевченківський,25.0
76800.0,3.0,985.0,2.0,5.0,1958.0,78.0,78.0,9.0,Вишгородська,"Подільський, Оболонський",-9.0
257500.0,2.0,4769.0,8.0,25.0,2015.0,54.0,37.0,14.0,Маккейна,Шевченківський,3.0
52500.0,1.0,1094.0,9.0,22.0,2010.0,48.0,37.0,21.0,Перемоги,Шевченківський,-10.0
302200.0,4.0,2001.0,5.0,22.0,2013.0,151.0,37.0,14.0,Перемоги,Шевченківський,100.0
63500.0,2.0,814.0,22.0,25.0,2010.0,78.0,36.0,12.0,Балтійський,Оболонський,30.0
550000.0,4.0,3416.0,8.0,26.0,2009.0,161.0,67.0,40.0,Звіринецька,Печерський,54.0
98700.0,2.0,1484.0,15.0,25.0,2019.0,69.0,37.0,19.0,Ревуцького,Дарницький,13.0
80000.0,1.0,2105.0,11.0,21.0,2017.0,38.0,12.0,15.0,Правди,Подільський,11.0
35000.0,1.0,946.0,8.0,9.0,1992.0,37.0,19.0,7.0,Милославська,Деснянський,11.0
56000.0,2.0,851.0,14.0,24.0,2010.0,69.0,37.0,14.0,Вербицького,Солом'янський,18.0
36000.0,1.0,1333.0,4.0,5.0,1960.0,27.0,37.0,14.0,Новгородська,Солом'янський,-24.0
87000.0,1.0,1839.0,2.0,25.0,2015.0,69.0,25.0,10.0,Бажана,Подільський,34.0
220000.0,5.0,1222.0,5.0,6.0,2010.0,180.0,72.0,12.0,Канівська,Подільський,96.0
109000.0,3.0,1253.0,7.0,16.0,2010.0,87.0,37.0,14.0,Максимовича,Святошинський,36.0
125000.0,2.0,1689.0,23.0,25.0,2016.0,74.0,37.0,14.0,Донця,Подільський,23.0
600000.0,3.0,4800.0,2.0,14.0,2010.0,125.0,37.0,14.0,Драгомирова,Подільський,74.0
60000.0,1.0,1277.0,5.0,16.0,2010.0,47.0,22.0,14.0,Тираспольська,Подільський,11.0
15700000.0,3.0,157000.0,2.0,4.0,1917.0,100.0,76.0,12.0,Саксаганського,"Голосіївський, Печерський, Шевченківський",12.0
45000.0,1.0,1214.9,5.0,16.0,1990.0,69.0,37.0,14.0,Тираспольська,Подільський,18.0
160000.0,3.0,1356.0,11.0,25.0,2015.0,118.0,85.0,33.0,Зарічна,Дарницький,0.0
65000.0,2.0,1413.0,11.0,16.0,1981.0,46.0,27.0,9.0,Гонгадзе,Подільський,10.0
495000.0,3.0,4420.0,13.0,39.0,2017.0,112.0,37.0,14.0,Українки,Подільський,61.0
59000.0,2.0,1283.0,3.0,5.0,1965.0,46.0,37.0,14.0,Світлицького,Подільський,-5.0
68000.0,2.0,1447.0,5.0,10.0,1970.0,47.0,35.0,7.0,Воробйова,Дніпровський,5.0
81000.0,3.0,1012.0,17.0,25.0,2018.0,80.0,60.0,14.0,Каховська,Дніпровський,6.0
67000.0,1.0,1675.0,9.0,23.0,2010.0,40.0,37.0,12.0,Глибочицька,Шевченківський,-9.0
170000.0,3.0,1339.0,3.0,3.0,1954.0,127.0,86.0,30.0,Білокур,Оболонський,11.0
54500.0,1.0,996.0,23.0,25.0,2010.0,69.0,37.0,12.0,Балтійський,Оболонський,20.0
232000.0,3.0,1706.0,11.0,13.0,2014.0,136.0,70.0,14.0,Антоновича,"Голосіївський, Печерський",52.0
75000.0,2.0,789.0,18.0,25.0,2010.0,69.0,37.0,14.0,Кондратюка,Дарницький,18.0
99000.0,1.0,2152.0,3.0,4.0,1898.0,46.0,25.0,10.0,Гончара,Дарницький,11.0
55000.0,1.0,1310.0,6.0,25.0,2019.0,42.0,13.0,9.0,Ревуцького,Дарницький,20.0
475000.0,3.0,5000.0,3.0,13.0,2017.0,95.0,66.0,13.0,*** not found,Дарницький,16.0
70000.0,1.0,1659.0,1.0,19.0,2006.0,69.0,18.0,10.0,Драгоманова,Дарницький,41.0
79900.0,2.0,1211.0,24.0,25.0,2013.0,66.0,36.0,13.0,Сім’ї Кульженків,Голосіївський,17.0
215767.9,3.0,2157.7,8.0,16.0,2000.0,100.0,57.0,12.0,Панельна,Голосіївський,31.0
155000.0,3.0,1550.0,13.0,16.0,2012.0,100.0,55.0,16.0,Вільямса,Голосіївський,29.0
100000.0,1.0,1667.0,13.0,25.0,2008.0,60.0,21.0,17.0,Голосіївська,Голосіївський,22.0
1010000.0,4.0,5674.0,23.0,26.0,2017.0,178.0,92.0,22.0,Оболонський,Оболонський,64.0
45000.0,1.0,1500.0,1.0,9.0,1975.0,30.0,16.0,5.0,Миколи Голего,Солом'янський,9.0
80000.0,1.0,1333.0,4.0,24.0,2012.0,60.0,37.0,14.0,Дніпровська,Оболонський,9.0
115000.0,2.0,1575.0,21.0,25.0,2015.0,73.0,37.0,15.0,Малиновського,Шевченківський,21.0
620000.0,5.0,3605.0,14.0,17.0,2001.0,172.0,93.0,13.0,Назарівська,Шевченківський,66.0
250500.0,6.0,1668.0,13.0,14.0,1978.0,69.0,81.0,13.0,Гоголівська,Шевченківський,-25.0
39000.0,1.0,1345.0,1.0,5.0,1963.0,29.0,16.0,5.0,Дорогожицька,Шевченківський,8.0
30970.0,1.0,1106.0,12.0,13.0,2013.0,28.0,13.0,5.0,Петропавлівська,Оболонський,10.0
360000.0,5.0,2400.0,5.0,6.0,1936.0,150.0,120.0,15.0,Грушевського,Солом'янський,15.0
250000.0,2.0,2976.0,15.0,23.0,2008.0,84.0,60.0,15.0,Іллєнка,Солом'янський,9.0
95000.0,1.0,1863.0,22.0,25.0,2018.0,51.0,14.0,20.0,Липківського,Солом'янський,17.0
63900.0,1.0,761.0,13.0,14.0,2013.0,84.0,44.0,18.0,Ушинського,Солом'янський,22.0
81000.0,2.0,1528.0,13.0,25.0,2020.0,53.0,37.0,14.0,Польова,Солом'янський,2.0
219000.0,1.0,3776.0,2.0,9.0,2019.0,58.0,20.0,20.0,Саперне Поле,Печерський,18.0
162000.0,3.0,1604.0,19.0,26.0,2017.0,101.0,55.0,25.0,Панельна,"Голосіївський, Печерський",21.0
199000.0,2.0,2073.0,10.0,25.0,2005.0,96.0,43.0,16.0,Коновальця,"Голосіївський, Печерський",37.0
260000.0,3.0,2321.0,14.0,18.0,2013.0,112.0,60.0,17.0,Хмельницького,"Голосіївський, Печерський",35.0
163000.0,1.0,3622.0,2.0,22.0,2015.0,45.0,22.0,12.0,Маккейна,"Голосіївський, Печерський",11.0
499000.0,2.0,4990.0,22.0,25.0,2019.0,100.0,37.0,14.0,Антоновича,"Голосіївський, Печерський",49.0
310000.0,3.0,1925.0,3.0,18.0,2009.0,161.0,120.0,35.0,Толстого,Дарницький,6.0
99800.0,3.0,1535.0,6.0,8.0,1962.0,65.0,37.0,14.0,Дружби Народів,Печерський,14.0
130000.0,1.0,3023.0,9.0,26.0,2010.0,43.0,37.0,14.0,Оболонський,Оболонський,-8.0
70000.0,2.0,1273.0,4.0,5.0,1938.0,55.0,39.0,8.0,Багговутівська,Шевченківський,8.0
44500.0,2.0,1025.0,1.0,5.0,1961.0,69.0,29.0,6.0,Антонова,"Голосіївський, Шевченківський",34.0
199000.0,2.0,2488.0,2.0,5.0,1937.0,80.0,40.0,14.0,Володимирська,"Голосіївський, Шевченківський",26.0
120000.0,2.0,2500.0,9.0,9.0,1972.0,48.0,37.0,14.0,Українки,Печерський,-3.0
68750.0,2.0,892.9,7.0,16.0,2010.0,77.0,34.0,12.0,Сім’ї Кульженків,Печерський,31.0
162000.0,3.0,1800.0,11.0,26.0,2005.0,90.0,48.0,23.0,Коновальця,Печерський,19.0
209000.0,2.0,2580.0,2.0,10.0,2003.0,81.0,40.0,15.0,Мирного,Печерський,26.0
275000.0,2.0,2926.0,15.0,16.0,2006.0,94.0,37.0,48.0,Московська,Печерський,9.0
38000.0,1.0,1056.0,8.0,9.0,1984.0,36.0,18.0,8.0,Жмеринська,Святошинський,10.0
114000.0,3.0,1583.0,6.0,7.0,1959.0,72.0,51.0,9.0,Бойчука,Печерський,12.0
161000.0,2.0,1809.0,17.0,25.0,2018.0,89.0,37.0,14.0,Липківського,Печерський,38.0
330000.0,3.0,3000.0,18.0,24.0,2018.0,110.0,60.0,40.0,Лабораторний,Печерський,10.0
1500000.0,5.0,5000.0,8.0,19.0,2010.0,300.0,37.0,14.0,Інститутська,Печерський,249.0
99000.0,3.0,1375.0,9.0,10.0,1977.0,72.0,37.0,14.0,Українки,"Печерський, Шевченківський",21.0
295000.0,3.0,2757.0,6.0,6.0,1914.0,107.0,74.0,11.0,Хрещатик,"Печерський, Шевченківський",22.0
62000.0,1.0,1512.0,2.0,25.0,2010.0,41.0,14.0,14.0,Дніпровська,Оболонський,13.0
108000.0,1.0,2160.0,2.0,25.0,2019.0,50.0,30.0,10.0,Осокорська,Дарницький,10.0
255000.0,4.0,2024.0,16.0,25.0,2016.0,126.0,70.0,15.0,Саперне Поле,Печерський,41.0
68000.0,3.0,907.0,5.0,15.0,1993.0,75.0,43.0,8.0,Комарова,Дарницький,24.0
164000.0,2.0,2702.0,30.0,30.0,2010.0,69.0,37.0,12.0,Драгомирова,Дарницький,20.0
139000.0,3.0,1252.0,23.0,36.0,2007.0,111.0,60.0,18.0,Срібнокільська,Дарницький,33.0
115000.0,2.0,1337.0,11.0,25.0,2008.0,86.0,37.0,14.0,Чоколівський,Солом'янський,35.0
104000.0,1.0,1857.0,10.0,24.0,2010.0,56.0,16.0,16.0,Звіринецька,Печерський,24.0
85000.0,1.0,1518.0,7.0,14.0,2010.0,56.0,20.0,14.0,Вишгородська,"Подільський, Оболонський",22.0
190000.0,2.0,3585.0,3.0,20.0,2019.0,53.0,18.0,20.0,Драгомирова,Оболонський,15.0
229000.0,3.0,2140.0,7.0,25.0,2007.0,107.0,50.0,14.0,Героїв Сталінграда,Оболонський,43.0
65000.0,2.0,1161.0,3.0,4.0,1952.0,56.0,34.0,9.0,Будівельників,Дніпровський,13.0
250000.0,2.0,2976.0,15.0,23.0,2008.0,84.0,60.0,15.0,Іллєнка,Дарницький,9.0
105000.0,3.0,1117.0,6.0,22.0,2010.0,94.0,47.0,15.0,Урлівська,Дарницький,32.0
57000.0,2.0,919.0,15.0,21.0,2010.0,62.0,26.0,26.0,Сормовська,Дарницький,10.0
65000.0,1.0,1182.0,5.0,18.0,2010.0,55.0,37.0,21.0,Правди,Подільський,-3.0
98000.0,2.0,1388.0,8.0,25.0,2006.0,69.0,37.0,14.0,Верховинна,Святошинський,18.0
55000.0,2.0,1058.0,2.0,9.0,1986.0,52.0,29.0,8.0,Вербицького,"Голосіївський, Шевченківський, Печерський",15.0
55000.0,1.0,1618.0,5.0,33.0,2010.0,34.0,37.0,9.0,*** not found,"Голосіївський, Шевченківський, Печерський",-12.0
115000.0,2.0,2170.0,7.0,7.0,1961.0,53.0,35.0,14.0,Велика Васильківська,"Голосіївський, Шевченківський, Печерський",4.0
158364.0,2.0,1760.0,4.0,11.0,2010.0,90.0,45.0,20.0,Бойчука,Печерський,25.0
80000.0,1.0,2000.0,11.0,25.0,2011.0,40.0,19.0,11.0,Лобановського,Печерський,10.0
41000.0,2.0,909.0,2.0,3.0,1959.0,69.0,37.0,14.0,Миколи Шепелєва,Печерський,18.0
435000.0,2.0,3625.0,2.0,10.0,1998.0,120.0,85.0,10.0,Кропивницького,Печерський,25.0
100000.0,1.0,2000.0,3.0,23.0,2016.0,50.0,28.0,20.0,Трускавецька,Дарницький,2.0
110000.0,1.0,1930.0,19.0,25.0,2008.0,57.0,37.0,14.0,Голосіївська,Голосіївський,6.0
88107.1,2.0,1223.7,23.0,26.0,2010.0,72.0,34.0,15.0,Маланюка,Святошинський,23.0
130000.0,1.0,2653.0,4.0,16.0,2010.0,49.0,18.0,16.0,Драгомирова,Святошинський,15.0
125000.0,2.0,1866.0,4.0,9.0,2018.0,67.0,37.0,14.0,Юнацька,Святошинський,16.0
89000.0,2.0,1413.0,12.0,14.0,2013.0,63.0,37.0,11.0,Максимовича,Святошинський,15.0
110000.0,3.0,1122.0,4.0,25.0,2010.0,98.0,59.0,14.0,Комарова,Шевченківський,25.0
70000.0,2.0,1167.0,7.0,12.0,2019.0,60.0,26.0,14.0,Багговутівська,Шевченківський,20.0
46000.0,1.0,1000.0,8.0,26.0,2010.0,46.0,37.0,14.0,Костанайська,Голосіївський,-5.0
84000.0,2.0,1400.0,14.0,24.0,2010.0,60.0,37.0,10.0,Костанайська,Голосіївський,13.0
160000.0,3.0,1250.0,3.0,10.0,2010.0,128.0,69.0,18.0,Срібнокільська,Дарницький,41.0
42000.0,2.0,913.0,9.0,9.0,1970.0,46.0,37.0,14.0,Курчатова,Печерський,-5.0
61000.0,1.0,1743.0,8.0,9.0,1974.0,35.0,17.0,6.0,Гусовського,Печерський,12.0
130000.0,3.0,1512.0,5.0,9.0,1972.0,86.0,43.0,9.0,Українки,Дарницький,34.0
120000.0,3.0,1091.0,3.0,16.0,2002.0,110.0,54.0,13.0,Драгоманова,Дарницький,43.0
250000.0,2.0,2874.0,11.0,23.0,2012.0,87.0,56.0,31.0,Дніпровська,Оболонський,0.0
125000.0,3.0,1322.0,19.0,34.0,2010.0,69.0,37.0,14.0,Заболотного,Шевченківський,18.0
79235.0,2.0,1152.0,14.0,34.0,2010.0,69.0,37.0,14.0,Заболотного,Шевченківський,18.0
113261.0,2.0,1421.0,9.0,36.0,1961.0,69.0,37.0,14.0,Перемоги,Шевченківський,18.0
62000.0,1.0,1403.0,24.0,25.0,2010.0,69.0,37.0,14.0,Сверстюка,Оболонський,18.0
131000.0,2.0,2620.0,15.0,25.0,2016.0,50.0,37.0,21.0,Липківського,Оболонський,-8.0
300000.0,1.0,4000.0,18.0,24.0,2015.0,75.0,28.0,25.0,Маккейна,Оболонський,22.0
108000.0,3.0,1200.0,3.0,24.0,2010.0,90.0,54.0,10.0,Дніпровська,Оболонський,26.0
47000.0,1.0,1621.0,2.0,5.0,1964.0,29.0,15.0,5.0,Волгоградська,Солом'янський,9.0
57000.0,2.0,919.0,2.0,25.0,2010.0,62.0,45.0,14.0,Новопольова,Солом'янський,3.0
135482.1,2.0,1782.6,1.0,25.0,2015.0,76.0,37.0,14.0,Драгоманова,Дарницький,25.0
149000.0,4.0,1192.0,3.0,8.0,2019.0,125.0,72.0,17.0,Лебедєва,Печерський,36.0
85000.0,2.0,1977.0,1.0,5.0,1962.0,43.0,27.0,4.0,*** not found,Печерський,12.0
123900.0,2.0,1721.0,6.0,30.0,2010.0,72.0,46.0,15.0,Драгомирова,Печерський,11.0
150000.0,1.0,2727.0,3.0,17.0,2019.0,55.0,37.0,14.0,Лейпцизька,Печерський,4.0
285000.0,3.0,2568.0,4.0,22.0,2014.0,111.0,60.0,35.0,Глибочицька,Шевченківський,16.0
115000.0,3.0,1106.0,5.0,9.0,2005.0,104.0,65.0,20.0,Салютна,Шевченківський,19.0
45900.0,2.0,1020.0,1.0,5.0,1965.0,45.0,30.0,4.0,Метрологічна,Голосіївський,11.0
60000.0,2.0,952.0,18.0,25.0,2010.0,63.0,26.0,17.0,Північно-Сирецька,Подільський,20.0
115000.0,2.0,1742.0,15.0,25.0,2018.0,66.0,30.0,18.0,Правди,Подільський,18.0
44000.0,1.0,1023.0,24.0,26.0,2018.0,43.0,28.0,12.0,Вернадського,Печерський,3.0
85000.0,2.0,1700.0,4.0,25.0,2016.0,50.0,25.0,10.0,Пчілки,Печерський,15.0
183693.7,2.0,2213.2,8.0,25.0,2019.0,83.0,44.0,15.0,Лейпцизька,Печерський,24.0
200000.0,3.0,2083.0,2.0,5.0,1959.0,96.0,73.0,7.0,Басейна,"Печерський, Шевченківський",16.0
138000.0,2.0,2060.0,13.0,25.0,2011.0,67.0,37.0,14.0,Шаповала,Оболонський,16.0
39500.0,1.0,1013.0,20.0,25.0,2010.0,39.0,37.0,10.0,Бережанська,Оболонський,-8.0
123500.0,2.0,1506.0,6.0,26.0,2010.0,82.0,37.0,18.0,Бойчука,Шевченківський,27.0
80000.0,2.0,1250.0,11.0,16.0,2010.0,64.0,35.0,16.0,Перемоги,Шевченківський,13.0
1976000.0,5.0,3800.0,17.0,25.0,2019.0,520.0,37.0,20.0,Івана Федорова,"Голосіївський, Печерський",463.0
320000.0,2.0,3232.0,13.0,24.0,2019.0,99.0,47.0,13.0,Антоновича,"Голосіївський, Печерський",39.0
110000.0,2.0,1735.0,1.0,12.0,2003.0,69.0,37.0,14.0,Вільямса,Шевченківський,18.0
92000.0,2.0,1686.8,18.0,26.0,2010.0,69.0,37.0,31.0,Бойчука,Шевченківський,1.0
101000.0,1.0,1772.0,33.0,36.0,2010.0,57.0,37.0,14.0,Перемоги,Шевченківський,6.0
85000.0,2.0,1545.0,6.0,16.0,1973.0,55.0,22.0,7.0,Русанівський,Дніпровський,26.0
330000.0,3.0,2481.0,7.0,21.0,2010.0,133.0,70.0,22.0,Українки,Дніпровський,41.0
33900.0,1.0,1169.0,4.0,5.0,1969.0,29.0,16.0,7.0,Празька,Дніпровський,6.0
165000.0,4.0,2062.0,4.0,4.0,2010.0,80.0,56.0,11.0,Гончара,Оболонський,13.0
270000.0,2.0,3333.0,11.0,13.0,2019.0,81.0,32.0,20.0,Маккейна,Оболонський,29.0
40000.0,1.0,995.0,14.0,25.0,2010.0,69.0,37.0,12.0,Балтійський,Оболонський,20.0
104000.0,1.0,2122.0,13.0,26.0,2015.0,49.0,25.0,14.0,Білоруська,Шевченківський,10.0
75000.0,1.0,1442.0,4.0,25.0,2016.0,52.0,18.0,14.0,Драгоманова,Дарницький,20.0
115000.0,2.0,1613.0,4.0,25.0,2010.0,69.0,37.0,14.0,Липківського,Печерський,18.0
58000.0,1.0,1758.0,8.0,9.0,1972.0,33.0,19.0,14.0,Новогоспітальна,Печерський,0.0
30540.0,1.0,1021.4,9.0,26.0,2010.0,69.0,37.0,14.0,Радченка,Оболонський,18.0
259999.0,5.0,1625.0,5.0,6.0,1936.0,160.0,85.0,40.0,Богомольця,Оболонський,35.0
140000.0,3.0,1842.0,26.0,26.0,2016.0,76.0,49.0,10.0,Донця,Оболонський,17.0
160000.0,2.0,2078.0,3.0,26.0,2010.0,77.0,36.0,13.0,Оболонський,Оболонський,28.0
200714.3,4.0,2007.1,2.0,2.0,2010.0,100.0,80.0,20.0,Щекавицька,Подільський,0.0
65000.0,3.0,1048.0,3.0,9.0,1960.0,62.0,43.0,9.0,Пожарського,Дніпровський,10.0
74000.0,3.0,1000.0,7.0,9.0,1975.0,74.0,48.0,8.0,Полкова,Подільський,18.0
66500.0,3.0,1147.0,3.0,5.0,1961.0,58.0,42.0,7.0,Донця,Шевченківський,9.0
67000.0,2.0,1218.0,3.0,16.0,1993.0,55.0,30.0,8.0,Палладіна,Шевченківський,17.0
110000.0,2.0,1630.0,12.0,24.0,2010.0,69.0,37.0,37.0,Бойчука,Шевченківський,-5.0
127000.0,2.0,1512.0,14.0,24.0,2018.0,84.0,43.0,14.0,Липківського,Шевченківський,27.0
180000.0,2.0,1915.0,4.0,10.0,2005.0,94.0,45.0,15.0,Павлівська,Шевченківський,34.0
63000.0,3.0,875.0,3.0,9.0,1977.0,72.0,45.0,7.0,Івашкевича,Солом'янський,20.0
42900.0,2.0,998.0,1.0,5.0,2010.0,43.0,29.0,14.0,Іскрівська,Солом'янський,0.0
95000.0,3.0,1234.0,16.0,25.0,2017.0,77.0,45.0,12.0,Максимовича,Святошинський,20.0
255000.0,4.0,2318.0,3.0,4.0,1900.0,110.0,68.0,13.0,*** not found,Голосіївський,29.0
100357.1,2.0,1593.0,6.0,30.0,2010.0,63.0,35.0,8.0,Драгомирова,Голосіївський,20.0
115000.0,1.0,2614.0,2.0,7.0,2019.0,44.0,14.0,21.0,Теремківська,Голосіївський,9.0
113300.0,3.0,1218.0,15.0,21.0,2010.0,93.0,55.0,11.0,Осокорська,Дарницький,27.0
268000.0,4.0,1381.0,18.0,20.0,2010.0,194.0,93.0,35.0,Дмитрівська,Шевченківський,66.0
140000.0,3.0,1273.0,3.0,26.0,2010.0,110.0,37.0,14.0,Кондратюка,Дніпровський,59.0
146000.0,3.0,1718.0,1.0,9.0,2015.0,85.0,40.0,17.0,Регенераторна,Дніпровський,28.0
63000.0,3.0,900.0,23.0,23.0,2010.0,70.0,34.0,14.0,Глибочицька,Шевченківський,22.0
495000.0,3.0,3367.0,14.0,23.0,2014.0,147.0,50.0,40.0,Глибочицька,Шевченківський,57.0
275000.0,3.0,2644.0,5.0,24.0,2008.0,104.0,70.0,14.0,Героїв Сталінграда,Оболонський,20.0
73500.0,2.0,1361.0,2.0,9.0,1966.0,54.0,32.0,8.0,Борщагівська,"Солом'янський, Шевченківський ",14.0
57000.0,2.0,1056.0,7.0,26.0,2010.0,54.0,28.0,9.0,Ревуцького,Дарницький,17.0
121860.0,2.0,1741.0,2.0,9.0,2018.0,70.0,45.0,14.0,Юнацька,Святошинський,11.0
73000.0,2.0,1000.0,21.0,25.0,2010.0,73.0,37.0,14.0,Заболотного,Оболонський,22.0
39000.0,1.0,1147.0,3.0,5.0,1960.0,34.0,18.0,8.0,Автозаводська,Оболонський,8.0
92284.0,2.0,1138.0,6.0,34.0,2010.0,69.0,37.0,14.0,Заболотного,"Голосіївський, Печерський, Шевченківський",18.0
210000.0,2.0,1736.0,14.0,24.0,2008.0,121.0,60.0,30.0,Саксаганського,"Голосіївський, Печерський, Шевченківський",31.0
139900.0,4.0,1260.0,6.0,9.0,2010.0,111.0,37.0,14.0,Зарічна,Дарницький,60.0
145000.0,2.0,1686.0,17.0,23.0,2005.0,86.0,48.0,12.0,*** not found,Оболонський,26.0
140000.0,2.0,2188.0,10.0,14.0,2010.0,64.0,34.0,15.0,Невська,Оболонський,15.0
76000.0,3.0,1086.0,6.0,9.0,1980.0,70.0,34.0,10.0,Героїв Сталінграда,Оболонський,26.0
65500.0,1.0,1770.0,20.0,27.0,2019.0,37.0,14.0,9.0,Вишняківська,Дарницький,14.0
796000.0,4.0,4020.0,7.0,15.0,2010.0,198.0,65.0,67.0,Драгомирова,Дарницький,66.0
97926.0,1.0,1900.0,9.0,30.0,2010.0,69.0,37.0,14.0,Драгомирова,Дарницький,18.0
46000.0,1.0,1438.0,2.0,5.0,1963.0,32.0,19.0,6.0,Гавела,Дарницький,7.0
115000.0,3.0,1135.0,13.0,25.0,2004.0,69.0,37.0,14.0,Здолбунівська,Дарницький,18.0
430000.0,3.0,3909.0,8.0,22.0,2014.0,110.0,62.0,14.0,Драгомирова,Печерський,34.0
3210000.0,5.0,8025.0,10.0,10.0,1961.0,400.0,250.0,50.0,Мечнікова,Печерський,100.0
475000.0,3.0,5000.0,3.0,13.0,2017.0,95.0,66.0,13.0,*** not found,Святошинський,16.0
127900.0,2.0,1776.0,13.0,24.0,2017.0,72.0,35.0,17.0,Максимовича,Святошинський,20.0
75000.0,2.0,1250.0,4.0,5.0,1938.0,60.0,45.0,9.0,Багговутівська,Шевченківський,6.0
90005.0,2.0,1915.0,8.0,15.0,2010.0,47.0,17.0,20.0,Шолуденка,Шевченківський,10.0
284999.0,2.0,3202.0,3.0,18.0,2005.0,89.0,50.0,16.0,Щекавицька,Подільський,23.0
51000.0,3.0,850.0,2.0,9.0,1972.0,60.0,40.0,6.0,Коласа,Шевченківський,14.0
320000.0,3.0,3107.0,8.0,24.0,2013.0,103.0,37.0,16.0,*** not found,Шевченківський,50.0
43000.0,2.0,782.0,24.0,26.0,2010.0,55.0,37.0,11.0,*** not found,Шевченківський,7.0
91000.0,1.0,1750.0,33.0,35.0,2010.0,52.0,20.0,22.0,Перемоги,Шевченківський,10.0
185000.0,2.0,2256.0,6.0,9.0,2010.0,82.0,35.0,24.0,*** not found,Шевченківський,23.0
49990.0,3.0,757.0,8.0,9.0,1976.0,66.0,45.0,8.0,Наумова,Шевченківський,13.0
89000.0,1.0,2342.0,7.0,15.0,2010.0,38.0,20.0,7.0,Перемоги,Шевченківський,11.0
170000.0,2.0,2656.0,5.0,7.0,1948.0,64.0,37.0,9.0,Велика Васильківська,"Голосіївський, Шевченківський, Печерський",18.0
29256.6,1.0,978.5,1.0,5.0,2010.0,69.0,37.0,14.0,Червоноткацька,"Подільський, Оболонський",18.0
46500.0,2.0,1011.0,5.0,5.0,1963.0,46.0,31.0,7.0,Вишгородська,"Подільський, Оболонський",8.0
